"PID";"Original tittel"
"CF822646-174C-46A0-9ADE-9B9A362A2C53";"Blackwell Verlag"
"1C0ED626-DE49-4E63-8CA2-9B9ACB775CB2";"Ian Herbert"
"563AA818-5EEF-4BB1-B5E7-9BA3A49E60F1";"International Association for Universal Design"
"F7890312-22D9-460E-A1E2-9BAF4A3588B0";"Wydawnictwa UMK"
"30B97A58-9FEE-44CA-8A15-9BD1F563480B";"MDPI"
"2DEFB474-B414-460B-9FC4-9BD9FBA91C68";"C.H. Beck"
"553E51C1-2503-4220-AF6C-9BEDC2F39E83";"SINTEF Nord AS"
"6DA65D93-44CE-41E3-92DE-9C025D944508";"IC Publications"
"DCD21FC7-7465-4636-AB79-9C15C884BE59";"Russell House Publishing"
"D9ED9547-15BF-4DFD-8FEC-9C1A707B7813";"BAR Publishing"
"5CFBDB2C-66BA-4F06-84CA-9C36CAA1A8FE";"Ignatianum"
"B1B6F4A0-AA80-4C4C-AC70-9C445B74DCC9";"ESERA"
"7106C87F-2E7A-4C64-A357-9C4EEF5CFDFA";"Izdatelskij dom SAFU"
"D4473E8F-1C35-4B0E-A272-9C6B6E85F89E";"Livpsic"
"16819A11-816D-4F24-B5D8-9C7104C135B0";"English Department, University of Saskatchewan"
"E76092B4-4462-4290-8C69-9C94A12CE6C2";"NorKorr – Norwegian Correspondences. Linking Letters in Norwegian Collections. Weblog"
"DF5FEDC9-0833-4002-9CE1-9CA309830BAC";"Yokohama Publishers"
"29CBE5D6-D871-416F-AF6A-9CBF64BFA2A7";"Alliance Publishing Trust"
"F5A8AD8F-5440-4D71-879D-9CE59B670C2F";"Vejlederen Magasin til vejledere"
"657CD0C8-8FB8-44AF-B5E8-9D186F32CA17";"Monash University Publishing"
"B125EF1B-060F-4336-8650-9D3E76FFC83A";"Attempto Verlag"
"C4CF6EA1-4CAF-4E7A-BA45-9D4B3DD75174";"Advances in Hospitality & Tourism Marketing and Management (AHTMM) Conference Proceedings"
"DBEFFDCC-02D4-4AFC-821A-9D4CB34E8B74";"International Centre for Ethnic Studies"
"466AF200-B227-4C3F-844B-9D508871F8EB";"CQ Press"
"E5D4A75C-83BA-4B10-B107-9D5514E26D94";"Hituzi Syobo Publishing"
"CC33D84D-D33F-4CCD-A109-9D6771C12CEB";"Kardamitsas Publications"
"E972DF28-0E72-4584-A1A9-9D7006749135";"MF vitenskapelig høyskole"
"5DE5F2DD-8252-4107-AD95-9D74A1C65B70";"International Institute for Conservation of Historic and Artistic Works"
"41EF8532-7A90-4976-93D9-9D7FB22FD66E";"Troze. Online journal of the National Maritime Museum Cornwall"
"1044015C-79C8-49EF-84E6-9D84F0637D76";"Dark Night Press"
"55D117EB-4BAF-494A-9642-9D8915727AED";"Counterpress"
"C80EA257-31B9-44FB-8596-9D895E330701";"M. E. Sharpe"
"CB9AE886-8BA1-4003-9143-9D9123C52875";"Lagabøte 2024"
"9305670E-DED5-400F-8A8A-9D943218DF84";"Gredos"
"9E9FC381-D4BE-425F-A685-9DA8948FB159";"Duke University Press"
"1E8A28BC-6B09-436A-954B-9DDF752D2525";"Huia Press"
"4E2B592D-B6DC-4748-972E-9DE352594C0A";"KITLV Press"
"4184F5BC-6CB2-40C0-AB02-9DF7896DE321";"NORCE Research AS"
"7A54708D-4F10-4D66-9951-9E2B770E6C44";"Canadian Conservation Institute (CCI)"
"17021EF9-C33C-47F3-84C1-9E4871B0AE6D";"84th EAGE Annual Conference & Exhibition"
"40995C2E-1CB7-43A0-A1DE-9E50351F63C7";"Centre d'Études du XIXe siècle Joseph Sable"
"39186A3E-58B6-486F-A021-9E78CFBA9EBC";"Plural Publishing, Inc."
"66633C80-264B-4BA0-A98B-9ECACF93B83A";"Mattering Press"
"7ABADC20-7D98-423B-AA14-9EF651AAF52D";"European Commission"
"C7AA629C-AC39-4A7B-BCD1-9EFFEDDD94B1";"MDPI Architecture"
"922AF4BE-36F7-4DC1-8EB4-9F1FF6046698";"Palmkrons"
"47BFA971-1781-449A-82AF-9F38783DF9A1";"Direktoratet for Kriminalforsorgen"
"ABCEB446-88DB-4FCC-8550-9F887EB34371";"Centre for Irish Studies"
"C73F5EB4-1FF2-4D45-9FB0-9FB95ED97C6E";"RFF Press"
"FBC66F86-DC9D-4822-9E41-9FC1EC5B0E9A";"Padova University Press"
"5AA73776-5488-43A0-8145-9FC546DA3A0C";"Bishen Singh Mahendra Pal Singh"
"7B2C58BB-79C4-48B3-9951-9FCDFFBECA7A";"Leiden University Press (LUP)"
"15F2BBD7-9D7F-4C85-B2E2-9FD63D1DF211";"Cultural Centre University of Malaya"
"47708E85-C003-4AB8-B038-9FF1CD0A60A3";"Tun Forlag AS"
"12F7048A-900C-4054-AA24-9FF3DACBC655";"Medieval and Renaissance Drama Society"
"10EFE492-A792-4781-A9F3-A0023B96EB36";"Kyrkjebladet"
"1D2CDC07-F7DF-4CAD-A3FD-A004C83BF0DC";"Victorian Studies Association of Western Canada"
"7A223B7D-4CF0-4656-9B56-A02187848FA6";"Pluto Press"
"03B38352-6CC0-4F0A-9293-A0440A137756";"Association for Mathematics Education of South Africa (AMESA)"
"95909E8B-9CD7-4933-978E-A04B4CC17092";"John Libbey Publishing"
"8E530DC1-1299-481D-A546-A06A87CA9358";"Видавництво Львівської політехніки"
"E9C46CA6-3014-4F68-A94D-A075CD5D06D5";"Norsk redaktørforening"
"92ED8B67-3132-4FEE-98E2-A080156BB654";"Sellier European Law Publishers"
"704B92EB-B880-426E-91E4-A0AD6F90E864";"Weaver Press"
"691CDDFC-22E7-464D-B66B-A0BF48246B1C";"Vernon Press"
"668F7A8B-B5B0-4CE6-BF0D-A0D7E5169965";"Aschendorff Verlag"
"592E55FA-D291-41EB-BC99-A0EB824B34FD";"International Association for Fire Safety Science"
"15E5B95D-81AE-407D-B04B-A1019B499D1F";"The Archaeological society of Finland"
"1B80747D-9451-4553-863B-A11848005043";"Berkshire Publishing Group"
"E677DB15-A2F6-4360-81D0-A14471A6EFA2";"Lambert-Lucas"
"FBFF5B5C-DA91-49FF-9F8D-A167B0D8079E";"The Institute of Applied Physics of the Russian Academy of Sciences (IAP RAS)"
"A4625FF4-A1D5-4C64-B123-A17315DAFC49";"Universitatsverlag Dr. N. Brockmeyer"
"407F4805-972D-46B0-9AD5-A177290B53F4";"S. Karger"
"BA97A066-2CAA-4D7A-9285-A179C40CDE07";"Edipuglia"
"B783F4E8-0BD2-449F-A11B-A189AD34A5D0";"Prairie Fire Press Inc."
"A5A3604A-4DEB-4DC4-BFAE-A1945E700A45";"Nassau Community College"
"0E37986A-B70B-4070-AC5A-A1976DC8A6B5";"Allkopi Forlag"
"3B0AA895-21A4-46F6-95AA-A1A32E781106";"Geopoetika"
"03D9A156-8938-4900-AFEC-A1A80C9F3880";"Wilkie Collins Society"
"EE169CBE-F474-4882-9F8B-A1AD21119895";"Eleven International Publishing"
"ABD1066F-6726-4D6F-BFBD-A1B5E59E11EF";"Gunter Narr Verlag"
"AD8FEF33-C155-4915-A7BF-A1BE33DDAC4D";"Springer"
"616182E2-0669-4139-9BA5-A1C30C2453C5";"The Federation Press"
"6DEA5992-4D01-4D11-A361-A1C46C5A60B3";"Nottingham Trent University"
"05C613C0-267D-4349-9F41-A1CB6C72E8A0";"Radcliffe Publishing"
"6B477CA0-E2A9-428F-8D78-A1D07459B756";"Heilbrigðisþing 2024, Stjórnarráð Íslands"
"301A25B4-D7FE-4B3F-8CCB-A1F8E1D11F12";"Rotbuch Verlag"
"9B0192F8-D3CB-4505-8634-A2095E054332";"Russian Christian Academy for the Humanities"
"AA494898-B975-43B1-B7A6-A20FC8DECFD0";"OOK-Press Nyomdaipari Inc."
"B394676F-DEB0-4CDF-A547-A227BB456ACE";"Izdatel'stvo Moskovskogo universiteta"
"7DDDA045-F10E-4A32-BECC-A2344285F9EA";"Arnoldsche"
"61276916-B66B-48EA-AEF4-A238B28EE0BA";"Association of Universities for Textiles"
"1CE025BE-836A-4678-BAA9-A259E484ED39";"CASAS The Centre for Advanced Study of African Society"
"20249CB2-8B72-42EE-889C-A264E41203A1";"Norsk institutt for naturforskning (NINA)"
"362DBA3F-7458-4C95-B62D-A2670581F896";"European Association for the Control of Structures"
"E824384B-EA7F-44FC-B1B1-A2797B1EE7FF";"Editorial Síntesis"
"BC4DD250-E144-4A51-9945-A299628F84C5";"Spektrum Akademischer Verlag"
"3DDE9A03-C359-45B3-9C26-A2AB7FD693AF";"Myers Education Press (MEP)"
"4CB9EFC7-DB2F-47FC-8B95-A2BE56173004";"Verlag Vorwerk 8"
"77FBF436-F343-438A-A8E7-A2D64E21E912";"Mino y Davila"
"0AE235DF-B844-424D-8CED-A2D90980DE25";"Bristol Phoenix Press"
"D88C0DE6-AF60-44BE-B231-A2E47F4AFE53";"Interdepartemental Committee on Comparative literature, Texas technological College"
"5EF1F700-7CE9-4A1F-B22A-A2E7F49546DD";"Kirjapaja"
"F8510A6E-635E-4709-A968-A2EC3867FD1E";"Max Planck Research Library for the History and Development of Knowledge"
"48E52853-352E-4474-841D-A318C65B20F1";"Penguin Classics"
"8E5644FD-17E9-48A2-8834-A335E13CAA40";"The Costume Society"
"D9EB0478-370A-4B86-B63D-A335F01B7645";"Næringslivets hovedorganisasjon (NHO)"
"BA6896C2-BB83-4949-97AB-A341E51AAAC0";"The Red Sea Press Inc."
"8B7184C0-5EDB-4DD6-B928-A3457AED1301";"United Nations University Press"
"AA7FA24C-BAB4-4085-A0AB-A34BAC344FDD";"Dignity Press"
"25600DC0-FE24-498D-B4BE-A3536CDB606C";"Foundation of Clinical Oncology"
"F089F7DC-1418-4360-BD18-A357A9454EDA";"The Cyder Press"
"D0665F0D-85A5-4B90-8EFF-A36F09C54DCD";"Sage Publications"
"D260F31E-0185-415E-838E-A37F3FBB858B";"Editorial de la Universitat Politècnica de València"
"E69B58CC-F3D7-46B5-98C2-A3A39D0EFAF2";"SAXA Verlag"
"8038F0D1-1534-4E77-9BA6-A3A3DC6DB2BF";"Bokförlaget Atlas"
"F23A676A-CA64-49F0-A2CF-A3C268F64551";"Jeremy Mills Publishing"
"F7ACE89C-82EC-4AE2-912E-A3D5302B161E";"Re:Move"
"4C0ED8B2-6898-411B-AED4-A40DB132F135";"University of Oulu"
"F8AB9C94-B7B7-4C15-809E-A475E45E6418";"School of Accounting and Commercial Law"
"812BD36A-73D2-4D8D-A04F-A479AFE26A0A";"Rikstrygdeverket"
"5F510EDE-5313-41E6-AE96-A47E567AB505";"CIGRE (Conseil international des grands réseaux électriques)"
"82C6A1F0-DA06-4E67-AC02-A4821BC31EA2";"Bulgarian Comparative Education Society"
"B337B48F-7C6A-4127-A729-A4A3F9FEF8B3";"International Association of Research Organizations for the Information, Media and Graphic Arts Industrie (IARIGAI)"
"B9813B8D-985A-4B44-B5EA-A4AA9FEDC9BE";"Royal Danish Defence College Publishing House"
"CF878022-EF70-4406-AE08-A4B1AE5CA00B";"ABC-CLIO"
"66430F40-8548-495D-8DA3-A4BBC8B582C6";"Utah Academy of Sciences, Arts and Letters"
"4C9175E2-B320-498C-86B7-A4FC08745F97";"Norsk Maritimt Museum"
"FCF890CA-B976-4C91-A139-A508F23D6A22";"Jysk Arkæologisk Selskab"
"B7D9206E-0244-4DD1-AF92-A5190E439F0F";"Arkitektur.no"
"91F51284-32E6-457B-80A4-A52FE3CA33EF";"Birkhäuser Verlag"
"2E689318-422B-45D7-9D1A-A53905A0893D";"Landbruksforlaget"
"AFCF0E73-00E7-4227-B90A-A53D2B3AB986";"Schneider Verlag Hohengehren GmbH"
"F999C8E1-BA05-40BB-A4D1-A54CACE1EC35";"Direktoratet for utviklingshjelp - NORAD"
"17B8FAF5-A02E-4F98-97CF-A572B4B3AD3D";"Ediciones Clasicás"
"1A8909B0-BD5A-4324-B986-A57CAFBA39C5";"Orkney Heritage Society"
"667CFC86-5E1D-45BD-BD85-A586CDC9763B";"Africa World Press"
"2BF89BB4-8993-4274-AECF-A58C6BAFA2D8";"NRC Research Press"
"89F0F862-D3DC-4226-95EF-A590C3B8630C";"Brockhaus Verlag"
"2F2F29B3-D62E-44F0-B46E-A5A7588905AD";"Deborah Charles Publications"
"D583C1AB-DD0F-40E2-A20D-A5BE38E1A402";"Bilingua GA Editions"
"E8FAE4C5-2F7E-46EB-AD48-A5CF633182E3";"Nauchno-innovatsionnyj tsentr Krasnojarsk"
"24621AE7-3128-42B2-99F6-A5E4DBBB3989";"Statistisk sentralbyrå"
"D9C19EC0-6E1F-4FD0-B326-A5E548C6C292";"Cardiological Society of India"
"D3E4262B-2811-458E-8CE6-A5F250EAF112";"samkyayan"
"79AD09BA-85F5-4080-B9BC-A62A22138425";"Olzog Verlag GmbH"
"ADC5198B-8CE8-4D12-A75A-A637AB9C0B6A";"The Institute of Economics, Zagreb"
"07342443-E975-4ACB-9595-A65DD95D5CBE";"Goodfellow Publishers"
"CCF4DC15-53EB-42CF-86C0-A662E5CEB2E9";"Diabetes"
"5BD1F2C2-C055-4B30-9DB5-A664E26F76B5";"British Library Publishing"
"816BCF99-68D5-47A1-8079-A688DA8E9DCE";"Krugh"
"89AFE18D-0DBA-43AE-9D0D-A698DA7A7136";"Cuvillier Verlag"
"18B1220C-98E3-4CFC-969F-A699A1DD70EC";"Ergon-Verlag"
"3B2F958F-2E23-454C-9D30-A6AA16B907CA";"Roland Hall"
"985DB1F0-5596-41B9-9D34-A6C9CD23B984";"Les Editions de l'Ecole Polythechnique"
"AC8C3EFD-0816-4B6B-B6FC-A6D038DC1BC0";"Stylus Publishing"
"C743949A-3965-4688-B5D1-A6ECC8272CEE";"Forlaget Historie & Kultur AS"
"A6D4902D-0175-4BDB-BD36-A70C1A75FC08";"Stockholm University Press"
"D13FB62C-D619-4051-97CC-A7304BE4872A";"Wissenschaftsverlag Vauk Kiel"
"4E58AEC0-3CD4-46C7-AA01-A733FFAAF2E4";"Forlaget Spring"
"C98222C3-C084-41E7-9A28-A734FBA7B324";"URV Publications"
"9FDDFA88-3DB2-4D0E-88F7-A74828394169";"International Society  for Music Information Retrieval"
"DB0E8A3D-CF5A-4989-A8C9-A77C5F6C1D4A";"Nakladatelstvi Lidove noviny"
"3D2966EC-6FDC-4CB0-B6CB-A77CD6AE694F";"Welsh Academic Press"
"94BFA0E9-57DA-4F7F-B1AB-A78F03A25C13";"Royal Society of Chemistry (RSC)"
"FFE6B307-D815-4505-991F-A79BD1EE2E01";"Edition Kirchhof & Franke"
"88BD6642-0053-42D4-A48B-A79CCAFCCF39";"La Librairie Vuibert"
"EE2AAEA5-B3B6-46D7-A472-A7A63AFE35C4";"American Paraplegia Society"
"A57C9E25-445D-4E0B-8C88-A7B44C40495A";"Vanderbilt University Press"
"1D3F1BB0-2A22-45DF-9C72-A7BA564467A3";"British Society of Master Glass Painters"
"501E8B37-E9E8-482E-BE85-A7C9E6D6190C";"Thirteenth International Aluminium Extrusion Technology Seminar & Exposition"
"E2DE5848-B950-4D7D-90AB-A7DCC67D7C66";"Ediciones Sigueme"
"7F5720BA-B8D9-4274-8064-A7F7E09E4E7B";"European Convention for Constructional Steelwork (ECCS)"
"1DC10E4E-AB5F-4D63-B064-A7FA6E234334";"Hal Leonard"
"4226C85A-4D61-40C5-A389-A7FD7E0F7789";"Forlaget Paul Moxnes"
"7604B98D-9CB3-4290-9705-A7FE3818B16C";"Copenhagen Business School Press"
"31AE9343-E2A5-4AF8-A8D1-A81E398A5590";"Artos & Norma bokförlag"
"124A2152-7CDE-402F-A6B1-A8201748C51F";"RUSI Journal"
"D5FEEFBC-0C45-43C8-AD4E-A828DDA8E618";"Athena Verlag"
"8524230B-EB8D-41EB-B4E8-A82CCCCE7C20";"Jordan Publishing Limited"
"97527538-B18B-457D-8A59-A830A88DE0D1";"TAPPI Press"
"D598F6DB-BD7C-4079-A80B-A8336A3FD149";"Xavier University"
"4F2E47B6-D791-4814-B86B-A84240D4F906";"University of Latvia Press"
"09875A43-FF00-483B-BF07-A84928ADCA62";"Ordfront förlag"
"23A36175-0CFF-4215-8F5B-A86B84158245";"International Institute of Refrigeration"
"58CF5545-23A6-4C25-A656-A86D5BC42452";"Georg-Eckert-Insitut für internationale Schulbuchforschung"
"6AC7EAAD-2E5C-4B91-A469-A86F8B09A55C";"SciTePress"
"8763048C-BFBC-4358-91D4-A8866C7E8B0F";"International Academy of Technology, Education and Development (IATED)"
"2BCCFC78-C4F6-411E-B810-A8899C7A149F";"Najdiplomovky"
"72E28B66-E6A0-48D8-90D6-A891119A47A9";"European Academy of Occupational Health Psychology"
"113D23E3-4B94-4F11-B03C-A89E0583767D";"Bristol University Press"
"4E83D295-CE57-459D-AD23-A8BF0F81EA05";"Canadian Scholars' Press Inc."
"2BECDC51-B8F9-41FF-B53E-A8D0059B17FB";"Modern Language Association of America"
"5B588907-00D3-4580-8F69-A8E08EC31C79";"European Language Resources Association"
"4FFEB3C5-CE5D-4C0B-8A11-A8E71A1263B5";"The Scholarly Kitchen"
"8BDD3544-0F76-4BAD-821C-A902DEE808F9";"Frame Publishers"
"373EC64D-8B7A-42C3-A91A-A903C6973C11";"Kassel University Press GmbH"
"3C36F6DF-9F44-43D7-BCF7-A914D8A2BA02";"Society of Physical Therapy Science"
"F304606B-873C-45BC-9C89-A9204C17B373";"Institutt for samfunnsforskning"
"CE3E5413-ECC5-4CA3-9F4D-A920FA458477";"Rutgers University"
"80461535-93EF-4256-85A4-A9222F054F37";"Palgrave Pivot"
"B6EE5278-7C55-4D29-9DE0-A931E52D70CA";"D'Plácido Editoria"
"141FB888-24B4-48A6-9608-A932B614A3AC";"National Academy Press"
"FC441E96-8257-4B41-BC86-A953E563C12A";"Publicaciones Universidad de Alicante"
"0DA316BA-71AA-4CC1-BEBF-A959FB04D962";"Senter for voksenopplæring"
"55CCC226-CC6C-4334-A188-A96000EF208C";"The Quint"
"72EA9AB0-9B2F-4847-ACEF-A9768C17E1CE";"George Mason University Press"
"0A15D856-C2E2-46B2-8D52-A9BB4DF774F0";"Pan American Health Organization (PAHO)"
"2BF9D81C-0041-437A-8CCA-A9C5822CEA93";"Aletejja"
"ECDCA077-933F-488C-90CB-A9D7A167260D";"VDE Verlag GmbH"
"FBB963F6-6142-42D8-AAE4-A9EEFE8430EB";"Marshall Cavendish"
"91C4B227-9C30-40B6-967B-A9F2C6CD38F7";"Azbukovnik"
"C3686904-AA3B-4A04-AABC-AA15EADEAC81";"American Psychiatric Association Publishing"
"807748C9-8732-404B-BD18-AA1DCBE52A49";"Working Group on Sediment Generation"
"35408B0D-0EF2-4DC4-B0BC-AA27F80BA07C";"Meyer & Meyer Fachverlag und Buchhandel GmbH"
"2C19693E-7771-4ABB-AC10-AA2B23801B75";"Pendragon Press"
"0F77D7FD-4D24-4790-87DA-AA35B2C8ED21";"Forsvarets høgskole"
"59AC8135-BEB8-4064-9606-AA38DC7E1B59";"Australian Nursing and Midwifery Federation - In Practice"
"4F1156E6-B35B-4BB3-B377-AA43AB4CA4D1";"Næring24"
"A04A15C5-1B21-46BB-BC1D-AA4EF9B6DEB9";"Universitetet i Oslo"
"1B4EF403-D2AC-4F40-A55A-AA65FCFCAA43";"Jap Sam Books"
"5ABA2517-6589-4DB6-B074-AA710CC18756";"Eide Forlag"
"05FB5355-5F99-4097-B7D2-AA787A591960";"Instituto Veracruzano de la Cultura. Collección Voladores"
"0C1DDFBA-2D7D-48CB-83DE-AA79B7E234CD";"Aland-Verlag"
"434DCDAC-E03F-41AB-A09A-AA96D58B31B2";"American Printing History Association"
"CE008528-D14C-40E6-B1E5-AA9E02D9097A";"Paulinus Verlag"
"8E9CD57B-2D5A-4EC5-938A-AAADD331406A";"IBU Journal of Biathlon Coaching"
"B99BE75B-33B5-447F-8DBA-AAAF974E6787";"Edifir - Edizioni Firenze"
"B1B020BE-F433-4A67-A83A-AABDECC7A429";"British Society for Eighteenth-Century Studies"
"2C26EB7E-B93B-45B8-A5CE-AACBE2B86448";"Harvard University Press (HUP)"
"CE88A99A-42EE-460D-A02D-AB1733C96842";"British Institute of Archaeology at Ankara (BIAA)"
"A3B8A77F-D6E8-468D-8F00-AB212A9D8A8B";"Presses Universitaires de Strasbourg"
"F5AA5036-01C0-4923-B5F2-AB336DDF42A9";"Promedia Verlag"
"2EBD2E6D-1E60-43BE-BAB6-AB3496BAFB41";"opinieredactie@delimburger.nl Door"
"3089A15A-79F4-49DB-934C-AB395070735A";"Escola Superior de Hotelaria e Turismo do Estoril (ESHTE)"
"CE99BA1B-A9C0-40AD-973C-AB503FFE14D0";"Gordon and Breach Publishers"
"E159B2A6-85EF-4599-8F43-AB5FDF75EB0B";"Lehigh University Press"
"C8C5C747-E112-4F1A-BB7E-AB6364DA64F1";"Seltmann GmbH Druckeribetrieb"
"F9578AFF-E2FB-4480-87D7-AB8AC648AB00";"English Language and Literature Society, Kyushu University"
"5DA9F4C6-836C-4E6D-8FA8-ABD2CBE19573";"Panozzo Editore"
"DD5775B7-BABB-417C-BEC2-ABE2106D63C2";"Scientific Committee on Antarctic Research (SCAR)"
"00867B9B-732D-4375-B873-ABED42A94507";"Høgskolen i Hedmark"
"57B97955-FC7E-4463-B922-ABFFA4B016AA";"Trønder-Avisa"
"6C94E224-1165-4A3F-BEF3-AC16DF79D2FC";"System Dynamics Society"
"DD2143DC-D89F-4795-AF96-AC339A6F8A7C";"ENS Editions"
"1EC79F22-8900-4D74-BB64-AC5736D13888";"Research Centre for Evacuee and War Child Studies"
"19B7273E-B886-40ED-A560-AC8B731A952E";"Verlag Karl Alber"
"50830125-784F-4210-A58E-AC8CE557766D";"Felix Meiner Verlag"
"7AE5B476-742C-4934-92DB-AC90A0EF51EA";"Florida International University School of Hospitality Management"
"CE5F4D64-FBAE-4A70-9A24-AC9101BA6C9B";"European Acoustics Association (EAA)"
"DDEC627D-548B-4AEB-A231-AC99DAE1697A";"Edições ASA"
"B0AEC863-4D60-40AA-B8BE-AC9E52AE84CA";"Hið íslenska bókmenntafélag"
"0986CE07-0A41-41AF-A5EE-AC9FCD6468E0";"CMYK Studio Poligrafii i Reklamy"
"A2096FDB-2B23-4AF8-8E32-ACEF53E0D3EE";"Universitetet i Stavanger"
"80D29F2A-AB1F-493B-8578-ACEFA17B3C51";"Helgeland Historielag"
"48A77EB2-3300-4B76-B0E6-ACF1895FA2D5";"Gyldendal Akademisk"
"EF628D3F-A86F-4AE2-877A-ACFA66B6D70B";"Norsk arkitekturforlag"
"47BE8DC1-B5FC-431A-B438-AD02DEA7D5F1";"World Scientific and Engineering Academy and Society (WSEAS)"
"C1BB4A8F-DFB8-4157-8781-AD053F24635D";"EDP Sciences"
"45E2EBA5-40FF-4867-8EC3-AD0619820429";"Livredderen"
"E67410BC-D09B-41A0-8F9A-AD2BF2DDE1EB";"C Hurst & Co Publishers Ltd"
"E9BC9C46-F2A3-43E7-9B8A-AD339BFDC944";"Manifest"
"45FB4013-C75F-406E-A3AE-AD495CD0280C";"Rosenberg & Sellier"
"F3276DC0-57EE-4EC1-9599-AD5189055C23";"FMSH Le Journal"
"2695741A-5C7C-4CB2-9451-AD5E595F27EB";"FEUP edições (Faculdade de Engenharia da Universidade do Porto Edicoes)"
"C61A32C5-59B5-465A-BC06-AD5F9D73DF8D";"Transcript Verlag"
"15D7A48E-E402-476F-AC1A-AD6F2B41DC8F";"Mandala Book Point"
"25781916-47D6-4A28-B5C1-AD77BDE9DE2E";"Scottish Society for Northern Studies"
"BC80831B-9686-44C8-AB9A-AD9C7D315953";"Lawrence Erlbaum Associates"
"50E8BC43-E9AC-4319-9304-ADA3A3151069";"EthnoExpert Co. Ltd"
"33548BE4-8030-47D4-B15E-ADA850BC686D";"Wydawnictwo EJB"
"BB0E5B3B-54B0-4B94-8A7E-ADD234AC1C8B";"Sweet & Maxwell"
"3EB27837-6DBF-45CB-A9E0-AE395D93EC12";"E. Schweizerbart'sche Verlagsbuchhandlung"
"C4461131-F284-43B5-8DD5-AE3DF3CE3EDB";"Society for Information Technology and Teacher Education International Conference"
"8419D963-F3B5-4F07-969A-AE4E8F377114";"Scholars’ Press"
"9A864989-CD5D-459D-BC3B-AE561E4B7E2E";"Foreign Language Teaching and Research Press"
"06377CF1-C243-424C-8B8F-AE64C0856521";"SINTEF Community"
"8FB1754B-A9F8-4442-999D-AE6CE2A355D1";"Éditions d'Organisation"
"49E65A7F-3B48-4A94-B314-AE7CC9A09A5E";"Japan Institute of Navigation"
"98311203-A8C1-4279-B2EE-AE8BCCB9CC62";"The International Federation for Structural Concrete"
"69DF83CC-64E6-4E7F-8B7B-AE8CC520E6D9";"Transit"
"ACCA319B-DB21-4A19-A7F4-AE90FA263B26";"SINTEF Energi AS"
"45059B78-2E44-4999-8C45-AE945E60015F";"Editura Hecate"
"70F469BB-69BC-4748-AA20-AEAC0138F5C3";"Schattauer Gmbh"
"9ED931C9-1E8A-4978-B29D-AEB7FDCD9DCE";"Berkeley Linguistics Society"
"57444AED-A50F-48D2-A1B9-AEB89F1A1F66";"Harrassowitz Verlag"
"BC5A09F9-8396-4181-88C5-AED17AAE4882";"UPA (University Press Antwerpen)"
"FCB7E3E6-BC55-4971-9BA7-AED3BAB6861B";"Pearson Education Academic Publisher"
"DE1B8C72-A6E3-4EC3-B3DA-AEDDB66860EB";"Turia + Kant"
"5BFA14C5-E7ED-480F-B56B-AEF38198F77D";"Editura Cetatea de Scaun"
"42D5B7DA-FE50-45DA-AC32-AF10122A7212";"Corwin Press"
"37DA0B2E-1E0C-4536-820D-AF50DC75555D";"British Ecological Society"
"8A89563E-6FC1-40E1-B4BD-AF563686E4EF";"Presses universitaires de la Méditerranée"
"C1117BB6-A41B-4CB2-9729-AF6CA636C213";"Social Science Press"
"AD2D5616-6FDA-4BFF-9F15-AF758AFCEB3A";"Morepress"
"A9536A19-7C31-496D-8F54-AF7E33055078";"Frank & Timme"
"CBFAEC67-84A4-45C7-AECA-AF8B68BDAAD4";"Japan Scientific Societies Press"
"4014E7F5-0438-4490-B3B9-AF92F72598EE";"Piper Verlag"
"ADACD8BA-D603-4023-BFCD-AF967FDD3DE4";"By- og regionforskningsinstituttet NIBR"
"F86FE7FF-32C5-454C-96A2-AF9BD85CD94D";"University of Novi Sad Institute of Food Technology"
"E3AA28FC-531D-442F-BB38-AFA9A7D3B76A";"Equinox Publishing"
"A28CFC7B-6908-4F57-BB97-B0096B7F5A4C";"Norsk institutt for kulturminneforskning"
"3CDAD67C-DEF6-4F3E-8EDB-B00D4985EC13";"Volk Verlag Mûchen"
"0CDE3B12-070D-45A6-96ED-B013E90F3937";"Places Journal"
"CB7D18E0-DDDB-447B-9CE7-B062B59B29B0";"IEA-ETS Research Institute"
"D39A0F18-D729-4B02-BEC7-B06D9FCD00C2";"Hyperion"
"47482594-9BF7-44FE-90EB-B08388311BCA";"Himal Books"
"1779DE52-705F-4A77-8282-B0A250F3408C";"Unipax"
"8D92BD3A-69DE-457B-900F-B0AB6B85784B";"The Australian Council of University Art and Design Schools (ACUADS) Publishing"
"1D87615B-F2A6-43D3-9FAE-B0ABA124678D";"Transport and Sustainability"
"00EAD561-132E-4914-8802-B0B3FB698AC4";"Artemide Edizioni"
"3B32090D-CCE9-493D-9B5D-B0B9B08ED20E";"Almenna bókafélagið"
"A355715E-6557-4685-B875-B0C09469DD78";"Multilingual Matters"
"5A6062CE-0FBC-49B4-9294-B0CE76366C66";"J. M. Dawson Institute of Church-State Studies"
"15DC94D4-D742-453D-9FA7-B0D7DA66390F";"Ibidem-Verlag"
"6B134F27-319B-46BE-9CB4-B0DACD15819B";"University of South Carolina Press"
"E5E333A4-CFBD-47C5-A6C7-B0DFCC690485";"Trans Tech Publications"
"75ED7557-13AA-4CC0-A96C-B0FD45E03BFE";"ICC (International Chamber of Commerce)"
